h3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
882a100541fffff,-0.17121963,0.74034584,-1.2334504,-0.62477046,-0.44940448,-0.059791856,-0.31488192,1.610292,-0.19426568,-0.13763104,0.014278907,1.5226154,1.3070904,0.18937713,0.23078789,-0.7011381,1.5362858,0.63869625,0.11284492,-1.105445,0.17252687,-0.15384044,-0.8816949,1.2896777,-1.8739439,-0.54216754,0.29912046,1.0348762,-0.24431306,-1.4754087,-1.3742121,-0.5214659,-0.7101873,0.4558384,1.2302655,-0.35651147,1.3288107,-0.36917266,0.7923109,0.7354792,1.5869733,0.6466374,-1.5712392,-0.069832146,-1.4029024,-1.5749406,-0.65200156,1.3157299,-0.4063759,-0.78773606,-0.009785844,0.102530085,-1.6538293,-0.20564581,0.052454423,1.4547416,0.40321612,0.20768322,0.9153651,1.0912917,0.49241066,-0.52265817,-0.16104226,-1.0859777
882a100543fffff,0.2840188,1.2313118,-1.0184137,-0.187791,-0.2938348,-0.07759888,-0.022795688,0.79357964,0.49125716,0.5685052,-0.31348193,0.01814825,1.3367796,-0.3671124,0.9094149,-0.36435908,1.7065154,0.6519732,-0.6169278,-1.5014826,0.5329819,-1.4299701,-0.50758743,1.5066434,-1.8622283,-0.403769,-0.36946404,0.59404016,-0.37046888,-1.1657279,-0.91750866,-1.5009501,-1.1004014,0.053679783,0.7888359,0.28192243,1.7633971,-0.4384542,0.2988595,-0.03268662,1.8511806,0.6271663,-1.0751381,0.052287824,-0.9303757,-1.2749885,-0.82465225,1.5963563,0.29513603,-1.8712915,0.27926478,0.08358167,-0.8811444,-1.1665784,0.06741323,2.3145373,0.15412006,-0.41097274,0.927442,1.2918411,0.3094237,0.41287518,0.34053177,-1.2399712
882a100545fffff,-0.48545566,0.023641195,-0.9824023,-0.57418597,-0.90516347,0.0043440103,-0.30005047,1.4589139,0.04902269,-0.55077046,0.6020839,1.268871,1.5511516,0.219324,-0.40699106,-1.1526783,0.83858716,0.6117919,0.6544428,-0.9195693,0.090293854,0.19709161,-1.4208521,0.769713,-1.7387729,-0.6164839,0.6231365,0.80279285,-0.20377211,-1.4193639,-0.86661863,-0.0053117233,-0.673031,0.93942523,1.418421,-0.72064954,0.47578004,-0.636655,0.9235036,0.68916506,1.1114548,0.9109833,-1.0795966,0.88703495,-1.8464848,-1.0786451,-0.58004737,1.2505786,-0.68317705,-0.33725256,0.034923214,0.2616264,-1.4795833,0.49923438,0.022224661,0.6277838,0.42415288,1.0778582,0.76473916,0.49010324,0.29159555,-0.65444624,-0.10319836,-0.5447678
882a100547fffff,0.2326949,0.81037563,-1.5552418,-1.0194194,-0.21635947,-0.36135405,-0.120662555,1.3943917,0.3783027,0.57424223,-0.5664107,0.4214196,1.2481714,0.16102618,0.856015,0.06903926,1.774685,0.9483064,0.3662798,-0.8059799,0.026314877,-0.50267416,-0.2411085,1.8415527,-1.8891293,-0.52873003,0.64177185,1.1659579,0.3660483,-1.1553782,-1.757569,-1.0749476,-0.5934798,0.054528352,0.5707165,-0.47889945,1.9855144,-0.40141135,1.0035387,0.7259458,1.7332226,0.24638222,-1.696348,-0.82314026,-0.64737284,-1.9061056,-1.0451727,1.1558799,0.57475185,-1.2520988,-0.35460722,-0.49676245,-1.4855624,-1.0346112,0.51991755,1.877742,0.1691504,-0.0858666,0.546622,1.8237853,-0.12447847,-0.21402027,0.005022321,-1.8076986
882a10054bfffff,-0.17787442,1.7018026,-1.5323232,-0.46182126,-0.6043672,0.47518238,0.24635386,0.29029435,-0.35605556,0.09009294,0.15754662,-0.35543197,1.4557189,-0.3560903,1.5680212,-0.53242105,1.4627451,0.24392973,-0.39264256,-1.2501223,0.47215945,-1.4816669,-0.6965604,1.6154765,-1.7088666,-0.2674473,-0.49129876,0.6133903,-0.83342445,-0.9831033,-0.5829806,-1.2603207,-1.0536243,-0.20978513,0.69637597,0.45290622,1.6205076,-0.3817082,-0.4277134,0.45399827,1.2610325,1.2334523,-0.473253,-0.32207987,-0.8613504,-1.5936525,-1.1717352,1.477312,0.81691563,-1.3862338,1.1153867,0.051757872,-0.46785033,-0.47633156,0.44036198,1.9328274,0.09875878,-0.38084182,0.8183057,0.22936341,0.4343574,0.23146908,0.099554226,-0.4135588
882a100551fffff,0.5775046,0.08680667,-0.54722756,0.25247097,0.7356966,-1.4768323,-1.0250841,0.8116391,1.2395787,1.0760416,-0.48946315,0.18047605,1.0740477,-0.63731533,-0.5100396,0.4683298,1.7423971,1.7556965,0.6560276,-0.3635335,0.1679023,-0.44920474,-0.56957525,0.7867782,-1.546452,-1.2323568,-0.24478355,0.28963354,1.1717557,-1.159374,-0.7756162,-0.9969979,-1.2379755,0.76348823,0.34554797,-0.2720291,1.1423914,0.5645395,1.8222747,-0.4108824,1.9887277,-0.5155714,-1.0767043,0.55202925,-0.5411023,-0.76335233,-0.8720419,1.4663625,-0.16893427,-1.3108591,-1.1296839,-0.0736432,-1.0768626,-1.4959353,0.27189887,1.8253436,0.006207132,-0.21977612,-0.075402774,1.6397188,-0.13673064,0.1828544,-0.06496009,-2.1330762
882a100553fffff,0.18030956,0.3839092,-1.4425187,-0.55342764,0.5415022,-1.4459548,-0.94564843,0.31009248,1.3707078,0.96980125,-0.6226126,-0.9613805,0.9884614,-0.24679168,0.22079407,0.66676885,1.3697119,2.0234559,1.1918082,0.071530804,-0.81685615,0.3503342,-1.1213282,1.273754,-1.751406,-1.5098141,0.29207137,0.45803323,1.2390618,-0.44138333,-0.5102573,-1.5256726,-0.8131263,1.9802834,0.10615023,-0.6796174,1.2136723,0.7616578,1.5402888,0.25822282,1.8643314,-0.32005295,-0.6187133,0.1903462,0.03680097,-1.4548175,-1.2173473,0.99663615,0.026016962,-0.9252156,-1.2417314,-1.427313,-1.1341146,-0.7151245,1.4710087,1.1894722,0.5389834,0.33676755,-0.55709624,0.92216134,-0.21865247,0.3766494,-0.28280047,-2.0721114
882a100555fffff,0.41788155,1.3270098,-0.7565764,-0.59400576,-1.1098331,0.94701594,1.0333134,0.99841005,0.767823,0.50719374,-0.6707936,0.08006498,0.39705423,0.42517093,1.3167952,-1.1303654,0.97517,-0.061122052,-1.4665291,-1.886905,-0.11136435,-1.2075512,-0.71405,1.5747048,-1.2260151,0.36356726,0.80696493,0.41814578,-1.3278974,-0.15071937,-0.7094457,-1.9748497,0.11382665,0.74288344,0.8079615,-0.036167204,1.3350712,-1.2798841,-0.7565159,0.09889405,1.3033996,1.0474385,-1.0649898,-0.2777823,-1.0832715,-0.9414754,-0.30482858,0.75857,0.002981267,-1.9976299,0.9418388,-0.9154061,-0.82101226,-1.3231773,-0.32173702,1.4461114,1.0118963,-0.16597617,1.6055319,0.7799379,0.47810563,0.78732026,0.8609046,-0.38551754
882a100557fffff,0.30907556,0.35227743,-1.260554,-0.4737466,0.3447208,-1.287888,-0.7545638,0.3485921,1.4853245,1.1535144,-0.63339216,-0.9695198,1.0035356,-0.17831966,0.08880148,0.25499976,1.1292951,1.8137017,1.0782661,-0.026015038,-0.66259307,-0.025952872,-1.1933405,1.0544086,-1.5143069,-1.2607311,0.35049057,0.31129918,1.2093611,-0.1576093,-0.26870203,-1.4867849,-0.74932,1.9299448,0.10245243,-0.8924711,0.83995944,0.68602717,1.5380363,0.005318346,1.614882,-0.24773838,-0.37836373,0.23091747,-0.19524732,-1.146719,-1.1902441,0.8767526,0.2996101,-1.047731,-0.8203295,-1.1029612,-0.8281875,-1.1373721,1.10314,1.1083225,0.40671307,0.4584799,-0.51802224,0.85718435,-0.4827221,0.44591177,-0.039506305,-1.7764723
882a100559fffff,0.6031309,0.514062,-1.1370857,-0.3422003,0.43178898,-1.2545576,-0.64059925,0.48835766,1.6172245,1.3213177,-0.7533319,-1.1550603,1.1924995,-0.22913425,0.31359473,0.32726052,1.4581757,1.6999992,0.58615804,-0.33831504,-0.43102133,-0.38814017,-0.983027,1.2582766,-1.6930435,-1.0678785,0.28745115,0.24740642,0.9868656,-0.52529055,-0.65850735,-1.7752441,-0.95951235,1.6147047,0.24472651,-0.46571067,1.2429452,0.27619964,1.3099889,-0.2278511,2.0103815,-0.24423778,-0.7487278,0.30735683,-0.33029565,-1.1180489,-0.9282361,1.1449153,0.103881516,-1.5432451,-0.75368595,-1.3428564,-1.0278709,-1.3570386,0.8894175,1.5736693,0.5844821,0.041915532,-0.11446634,1.2163402,-0.28256992,0.7677083,0.24853437,-2.046966
882a10055bfffff,0.24279141,0.54222465,-1.3266035,-0.46575233,0.3960496,-1.2832047,-0.83999056,0.4581316,1.2598544,1.1145322,-0.5795657,-0.9730484,1.51794,-0.36489457,0.35416496,0.35087028,1.5976576,1.7743939,0.9106684,-0.35649878,-0.2235564,-0.39061567,-1.0770936,1.3523197,-2.0422928,-1.2766727,-0.0744353,0.4149468,1.0615395,-0.7800928,-0.63257366,-1.6929103,-1.2331381,1.462724,0.4059512,-0.45343,1.4510269,0.4466911,1.5079552,0.018155666,2.080288,-0.1610455,-0.80104846,0.2908819,-0.3084151,-1.3719034,-1.1639065,1.3701994,0.29611385,-1.3148104,-0.8811791,-0.95255464,-1.119066,-1.0187374,1.0998619,1.7218908,0.31027004,0.18291424,-0.24729562,1.2314141,-0.24658726,0.5257189,0.0154732885,-2.0224538
882a10055dfffff,-0.04882252,1.2394726,-1.0075221,-0.0425416,-0.447318,0.097886495,0.14745817,0.5837934,0.32169205,0.6159941,-0.015446295,-0.29114163,1.4697125,-0.360796,1.1586163,-0.6766222,1.7245219,0.46610132,-0.5204178,-1.4168351,0.7331855,-1.7618299,-0.6475829,1.4623181,-1.8079756,-0.38043937,-0.62118727,0.48993698,-0.56778556,-1.0070255,-0.6299874,-1.481549,-1.2543166,-0.2182636,1.0715479,0.45275417,1.6864341,-0.46954778,0.16009663,0.017196154,1.6827781,0.8802699,-1.0103291,0.09798314,-1.0970092,-1.3544198,-1.114637,1.7883521,0.53077203,-1.8969284,0.82111585,0.0438802,-0.6924974,-1.2123562,0.07380061,2.376917,-0.0076419422,-0.48908553,0.89977634,0.829466,0.35440162,0.52014124,0.40467763,-0.775742
882a100561fffff,-0.819359,0.97033757,-1.5550727,-0.35772675,-0.22773863,-0.16490711,-0.665596,0.34879526,-0.7713636,-0.59977126,0.8462552,0.570212,1.9091997,-0.54058087,0.6110838,-0.29906097,1.5501094,0.85931236,0.47041667,-0.6407167,0.49818826,-0.44222832,-1.0476354,1.2200214,-2.0406296,-1.1531266,-0.6539111,0.8422083,-0.1826456,-1.5485742,-0.79456776,-0.3167369,-1.5394582,-0.036453754,0.9067401,0.18630289,1.302887,0.29789606,0.58932525,0.9861284,1.281808,1.0449839,-0.60218567,0.19595775,-0.9138805,-1.7845771,-1.4275228,1.7224287,0.29634684,-0.25924802,0.2154403,0.59718275,-0.87666005,0.90697473,0.63005483,1.5029291,-0.2525393,0.18373159,0.29644448,0.0727371,0.58325976,-0.67749476,-0.62702006,-0.6574335
882a100563fffff,-0.53628707,0.69604623,-1.246041,-0.20053728,-0.2714898,-0.43610847,-0.2232531,0.06776814,0.72144866,-0.11326632,0.38811743,-0.2734211,0.93285656,-0.24429063,0.125383,-0.15559159,0.5838499,0.9409842,0.65958065,-0.33925462,-0.63343686,0.28884336,-1.3772558,0.7000194,-1.3838513,-0.9675475,0.45341977,0.31913954,-0.07166626,-0.7154882,-0.19297819,-0.61188394,-0.3936639,1.8188941,0.45246062,-0.2873392,0.48694894,0.20130162,0.45344195,0.5084025,0.71650714,0.6235901,0.27809262,0.99331856,-0.5748875,-1.1243982,-0.8787023,0.9709514,-0.5828792,-0.5508733,-0.13901652,-0.74617267,-0.62178,0.4185511,0.8894426,0.39880905,0.519017,0.33206528,-0.026728125,-0.33724037,0.34881133,-0.13726677,-0.25767037,-0.66950715
882a100565fffff,-0.20523463,1.1743292,-1.7252522,-0.78164095,-0.179094,-0.024797618,-0.570561,0.80925727,-0.6223837,-0.1307906,0.13971573,0.5362966,1.5484159,-0.3532502,0.8985216,0.0569707,1.5732555,0.86050016,0.29273847,-0.81363153,0.15420571,-0.61060447,-0.5689029,1.6562575,-1.8977193,-0.82771,-0.18651351,1.0825498,0.044389784,-1.3391181,-1.0556419,-0.762289,-1.1712344,0.055378404,0.4715511,-0.04958585,1.6374701,0.08410455,0.55812854,0.97310334,1.4370501,0.8111854,-0.74095815,-0.52023983,-0.6004905,-1.931794,-1.2659768,1.3166317,0.47125807,-0.6981336,0.063145205,0.24792401,-1.1169819,0.11957061,0.6866855,1.7128003,0.02320402,-0.108704574,0.35152626,0.84782207,0.3355961,-0.51959115,-0.4198887,-1.2003783
882a100567fffff,-0.25598273,1.0833017,-0.558494,0.4500133,0.4394625,-0.06798659,-0.6557554,-0.45706955,-0.64565074,-0.07126119,0.61471885,0.3186387,1.7601306,-0.979342,0.5563648,0.57329977,0.75369185,0.090381026,-0.5660433,-0.95229477,0.56746733,-1.2434065,-0.31750476,0.38522896,-1.0408301,-0.5825979,-1.3369293,-0.09165152,-0.38088965,-0.9491842,0.18840143,-0.0441378,-1.1523615,-0.35052305,-0.16295566,0.9885213,0.6243203,0.5240186,-0.30213225,-0.13811709,0.35862562,0.6404,0.99945,0.39214176,-0.17911774,-0.66848755,-0.6558387,1.013567,0.2230248,-0.21247202,0.9112533,1.119693,0.17020105,0.5081362,-0.08665646,0.77296096,-0.6096241,-0.83227414,0.03508813,-0.2998547,0.66068894,-0.55818105,-0.266327,-0.12662856
882a10056bfffff,-0.8835837,1.7167164,-1.3397766,0.20086446,-0.9981764,1.0187157,1.311739,-0.21773782,0.5932013,-0.8868455,1.1432278,-1.1896394,0.2305065,-0.46130028,1.5969515,-0.7385672,1.2154003,0.3106241,-0.5428027,-0.7645907,0.06400311,-0.69931483,-0.52973396,1.4157246,-1.030487,-0.23417719,0.86651975,0.607167,-2.1097074,-1.2357147,-0.9078366,-1.094681,0.0125952065,-0.10052162,0.72857505,1.0848914,1.222927,-1.2286793,-1.1194229,0.8926403,0.64338636,1.8150456,-1.3342886,0.40425935,-0.8603962,-1.5582403,-1.4156276,1.6264575,0.25680384,-1.838431,0.6622298,-1.3290638,-0.11659639,0.22943786,0.51541305,1.735199,0.68037987,-0.56623435,1.1252946,-0.8118493,1.1481972,0.5844341,0.40116492,-0.06868722
882a10056dfffff,0.62846154,2.0540361,-1.4686673,-0.6154525,-0.057543837,0.37045974,-0.2448738,1.2018776,-0.2712254,0.18135013,-0.9191528,1.1490471,0.07835063,-0.11581541,1.0716326,0.2738261,1.8847821,0.6925075,-1.0032151,-1.4672858,-0.3297112,-0.6209221,-0.10892405,1.9119868,-1.4040242,-0.3799001,-0.00890225,1.1657183,-0.6378166,-0.95249426,-1.1255773,-1.5938004,-0.25791794,0.5032353,-0.0054461425,0.058273543,1.9282479,0.0693623,-0.18336216,0.47705406,1.8226131,0.46567497,-1.223296,-1.239376,-0.093478225,-1.7163044,-0.4920018,0.90712595,0.034536373,-1.6306994,-0.22101966,-0.09312696,-1.064894,-1.0452337,0.33840796,2.1869915,0.56049854,-0.8095065,0.96158564,1.4221827,0.8953392,-0.018385036,-0.37148845,-1.6073203
882a100581fffff,0.44075724,0.5859677,-1.6733736,-1.0280815,0.4465307,-1.0966164,-0.8269135,0.9504626,0.92337346,0.86580837,-0.9864374,-0.29047245,0.5162826,0.04767933,0.4135905,0.58390284,1.5221186,1.8967041,0.9534374,-0.0778975,-1.0539132,0.5020451,-0.8035476,1.6441257,-1.6364188,-1.2378412,0.6581354,0.8889455,1.2282016,-0.4005313,-0.93349594,-1.5766495,-0.49338603,1.7673789,-0.060931794,-0.9820611,1.5171378,0.67274845,1.4359417,0.64119637,1.9225458,-0.3206604,-1.0606526,-0.7149203,0.12999538,-1.6166043,-1.1085088,0.64769363,0.106338955,-0.9716594,-1.3479464,-1.3299642,-1.3500086,-0.92324054,1.4358416,1.359792,0.62763226,0.20021524,-0.258848,1.4026171,-0.20784067,0.16733664,-0.3488473,-2.2470524
882a100583fffff,0.4075156,0.5144242,-1.1158636,-0.24516407,0.43963653,-1.0056877,-0.8225822,1.0116749,1.2198709,0.76321346,-0.6312023,0.0060358346,0.7337481,-0.58060926,0.035534397,0.2925457,1.8355199,2.0003242,0.5540974,-0.5817436,-0.48883325,0.015677525,-0.9143122,1.3807776,-1.8278326,-1.4307798,0.1254811,0.72051775,0.7230957,-1.0361313,-0.76565695,-1.8080124,-0.9246262,1.5304921,0.52746975,-0.3015302,1.4781355,0.45645958,1.325931,0.09447601,2.4535782,-0.21988212,-1.3756583,0.3709286,-0.49364203,-1.2883127,-0.92122805,1.5088949,-0.74634606,-1.624465,-1.4415569,-1.0590022,-1.5052202,-1.0118451,0.966633,1.9590492,0.8775649,0.019411042,0.16324231,1.4054828,0.24326491,0.45420706,-0.18316017,-2.22221
882a100585fffff,0.26169676,0.19977511,-1.3876787,-0.71407294,0.5972317,-1.3704208,-1.0609281,0.7022763,0.93097275,0.7459992,-0.70080733,0.053781047,0.62218714,0.1654153,-0.10369456,0.5157688,1.1427804,1.6716931,1.2939906,0.16022213,-0.91813624,0.76897395,-1.0043862,1.0122797,-1.474937,-1.1453363,0.63792855,0.57337767,1.3162309,-0.4890115,-0.77725035,-0.95979905,-0.45903385,2.0286825,0.016224468,-1.0265919,0.92000765,0.81530875,1.6108462,0.4012241,1.475755,-0.44413543,-0.45062408,-0.12770945,-0.01228415,-1.3191041,-0.8488411,0.5840588,-0.24648412,-0.3371658,-1.2892935,-1.064036,-1.1780581,-0.3234662,1.1026567,0.6955295,0.36569062,0.28327575,-0.5057612,0.92463106,-0.14638564,-0.18435808,-0.53253615,-1.8747891
882a100587fffff,0.43691266,0.60436064,-1.5332028,-0.7141011,0.4588053,-1.1671213,-0.5677096,0.7084308,1.4116054,0.9697643,-0.97257787,-0.8315422,0.36444506,-0.10121658,0.49125552,0.574149,1.5572431,1.9925363,0.8941763,-0.06572403,-1.0119482,0.4709893,-0.8235784,1.6037722,-1.6345485,-1.2664843,0.7217852,0.6704062,0.97314936,-0.42782485,-0.90748215,-1.9128362,-0.36931658,1.891244,0.019617619,-0.7247125,1.4984782,0.5288306,1.2730688,0.37791473,2.0680668,-0.3365443,-1.2317282,-0.3925652,0.13622028,-1.5278212,-1.1046311,0.90540767,0.04803527,-1.3526472,-1.4117292,-1.8851545,-1.2334032,-1.1576265,1.4690717,1.548112,0.84959954,0.10139161,-0.1982748,1.2530589,-0.12030146,0.596169,-0.100969166,-2.2612653
882a10058dfffff,0.2878345,0.36341596,-1.4952778,-0.6732773,0.77082723,-1.3953223,-1.0331565,0.58393764,1.0738546,0.8489119,-0.76150507,-0.40316424,0.47418895,-0.16169806,0.13920347,0.82784015,1.5227984,2.0985403,1.2830031,0.27576274,-0.97068477,0.70989984,-0.82031655,1.3399434,-1.5660739,-1.4877194,0.45729962,0.6894459,1.3500736,-0.48711485,-0.8113025,-1.4382806,-0.6153929,1.7808962,-0.035598714,-0.82108504,1.3177162,0.9637629,1.63348,0.511149,1.8975551,-0.5011236,-1.0074385,-0.37348944,0.25737908,-1.503983,-1.2010021,0.8344617,-0.026909692,-0.77663934,-1.6668867,-1.4052509,-1.217713,-0.76705086,1.4908993,1.3168172,0.52800804,0.13507465,-0.5634278,1.1672543,-0.14221321,0.1488162,-0.49359846,-2.273511
882a100595fffff,0.48137105,0.29709023,-0.9204184,-0.2912082,0.220282,-0.7715858,-0.6727852,1.5428486,0.99177015,0.5045514,-0.3302559,0.7796158,1.2749486,-0.28268522,-0.23263106,-0.250786,1.7257832,1.358959,0.30975306,-0.8170496,0.21097982,-0.17624849,-0.8676914,1.0819701,-1.8511868,-0.82018775,0.30011266,0.7474472,0.35317346,-1.7257303,-1.3498642,-1.090161,-0.8865266,0.8814735,1.0410271,-0.07286691,1.2926211,-0.3866155,1.1639827,-0.09771701,2.2029467,0.004331635,-1.5717583,0.56974685,-1.2774017,-1.1223202,-0.5252769,1.7622359,-1.0057421,-1.4172281,-0.9725415,-0.35864407,-1.8329105,-0.56379217,0.10124129,1.750701,0.7342989,-0.06765505,0.75894535,1.5484489,0.36680898,0.011401495,0.06515504,-1.9018273
882a1005a1fffff,-0.56227094,0.06468299,-1.3837978,-0.3924376,0.85504895,-1.3828073,-1.479792,-0.04519224,-0.456699,-0.018507708,0.47250053,0.5960906,1.4653661,-0.2361253,-0.077626266,0.8726366,1.0380311,1.2545567,1.4971759,0.6893218,-0.040550113,0.47336876,-0.65307224,0.59673506,-1.4044002,-1.332792,-0.4297159,0.6318528,1.2672135,-1.1035503,-0.7491776,0.5576762,-1.2398496,0.22229393,-0.028613452,-0.38191035,0.8606785,1.2871443,1.5704875,0.8191591,0.73915595,-0.13713022,0.2146067,-0.34524393,0.23412463,-1.553662,-1.3367993,0.8124278,0.53252465,0.9397895,-0.7815418,0.38618866,-0.60837346,1.0222504,1.0681901,0.5539113,-0.84341824,0.11409231,-1.0369232,0.22818783,0.06281402,-1.2211025,-1.2603408,-1.2682925
882a1005a3fffff,0.0018220908,0.41331962,-1.271089,-0.076822594,0.9151252,-0.9875376,-1.851031,0.70309806,-0.35417357,-0.12030594,0.18216135,1.4155623,0.7966586,-0.77043575,-0.29085192,1.0583602,1.7880589,1.7560276,0.7953601,-0.0027582007,-0.32736686,0.54003054,-0.46666822,0.86644876,-1.358985,-1.6419045,-0.4636078,0.90843266,0.9287502,-1.5098232,-0.89522743,-0.408492,-1.223606,0.8960178,-0.2141031,-0.076852396,1.1158316,1.3942196,1.4360005,0.7666431,1.6139795,-0.12053944,-0.40485293,0.046229612,0.090931326,-1.543204,-0.8646498,1.135131,-1.0003253,0.010635005,-1.6055094,0.23252745,-1.2591721,0.6699719,0.92995703,1.2359871,0.09143888,-0.3316169,-0.51295257,0.74925435,0.7481531,-0.9812427,-1.2605486,-1.9012938
882a1005a5fffff,-0.18516219,0.36121073,-1.7126621,-0.9190602,-0.0122761335,-0.5756181,-0.7765346,1.1025187,0.10502974,0.08350921,-0.077613614,0.4790884,1.2370993,-0.11668968,0.42554092,0.10435028,1.6506553,1.5595607,0.9122808,-0.27524087,-0.4660286,0.26167995,-0.904324,1.5160893,-1.9862405,-1.3015814,0.5893312,1.0912751,0.7192908,-1.1580514,-1.2872986,-0.93736804,-0.9510492,0.97513163,0.46867624,-0.70051646,1.5329435,0.38817686,1.3493071,1.0365776,1.7610956,0.3405146,-1.2537622,-0.2233099,-0.5612869,-1.866706,-1.3055139,1.2550575,-0.12963411,-0.4947608,-0.99300516,-0.5531076,-1.4639845,0.2262469,1.1522243,1.4544662,0.38933107,0.40332294,0.010599761,1.010411,0.14314848,-0.48962426,-0.57727194,-1.7432235
882a1005a7fffff,-0.66357195,1.0212305,-1.5378404,-0.20453489,0.5412003,-0.33571643,-1.4214032,-0.2575202,-0.70416987,-0.4144654,0.47692576,0.4163922,0.13883933,-0.7165107,0.37111092,0.8896721,1.1938751,1.4285944,0.65047634,0.1887602,-1.2210276,0.5893432,-0.97278315,0.97286594,-1.032775,-1.6558135,-0.29073268,0.69638544,0.3900499,-0.41009462,0.3070628,-0.74090225,-0.78747404,1.6525148,-0.5782893,-0.21491157,0.54257506,1.7477692,0.49322858,1.1079645,0.92552817,0.5396947,0.5870624,-0.426414,0.54241705,-1.5402089,-1.1189421,0.58939844,-0.31000236,0.12841997,-0.729232,-0.38613856,-0.34715775,0.9730447,1.489237,0.67976606,0.38567352,-0.19919853,-0.722085,-0.7749517,0.92055106,-0.6326925,-1.3591478,-0.7322659
882a1005a9fffff,-0.15461785,-0.6829959,-1.1905532,-0.71887517,0.43105343,-1.4283996,-0.99304324,0.07935986,1.0435398,0.35796273,-0.14721105,-0.4058124,-0.051771093,0.38187337,-0.64409614,0.5295142,0.22809121,1.8435056,2.2005823,1.1191258,-1.4530882,1.55462,-1.3491234,0.40948611,-0.7156475,-1.2700781,1.1298562,0.33275855,1.590576,0.06270758,-0.039241288,-0.24089557,-0.06120252,2.4813578,-0.24469753,-1.4336773,-0.03126186,1.0220251,1.6769907,0.6153467,0.48075497,-0.37037343,0.26443678,0.05530857,0.24831559,-0.8835307,-1.0084323,0.11274229,-0.24565451,0.4995769,-1.4856093,-1.5367613,-0.65594727,0.45198226,1.5405911,-0.39079353,0.3910747,0.87129104,-1.1848478,0.031599164,-0.33134058,-0.42280623,-0.8049517,-1.2416059
882a1005abfffff,-0.33215353,-0.6228909,-1.407213,-1.1128824,-0.10085892,-0.85627633,-1.0010209,1.0888525,0.25214854,0.0020133627,0.10146727,0.41701284,1.2231551,0.35168096,-0.45571166,-0.37279698,0.5981149,1.5092324,1.812448,0.16810973,-0.8899487,0.9541845,-1.587681,0.92118144,-1.7191172,-1.2623886,0.779554,0.73885214,1.3518966,-0.70701545,-0.5013155,-0.24600032,-0.84566826,2.0040853,0.6539106,-1.3268574,0.47866768,0.35435584,1.7693619,0.9300473,0.98937714,0.30868635,-0.27444217,0.3962213,-0.9257757,-1.1768053,-1.0677075,0.75149363,-0.5529839,0.27455097,-0.9704719,-0.51520735,-1.5158998,0.8299658,1.111171,0.19531748,0.4390879,1.2285492,-0.37203366,0.5532184,-0.24519566,-0.7059043,-0.59325796,-1.1502403
882a1005adfffff,0.16062762,0.58021307,-1.8058239,-1.214181,0.24307129,-0.5272477,-1.0510882,1.3143944,-0.23222905,0.28317398,-0.5242623,0.82274747,0.87855077,0.10382201,0.47756144,0.34982866,1.5160972,1.4640968,0.84156287,-0.26860216,-0.81153136,0.376028,-0.6940407,1.6406655,-1.6846458,-1.1203076,0.47709545,1.2017795,0.98038375,-0.7624205,-1.116313,-0.8705605,-0.71980363,1.0960575,0.08121787,-0.94012845,1.4906906,0.6215686,1.2678881,1.121082,1.5438528,0.13287541,-0.9008921,-0.88352984,-0.18631561,-1.8548079,-1.1116952,0.67834634,-0.055660997,-0.3214318,-0.91931045,-0.4496239,-1.5279644,-0.028994761,1.1390322,1.1886009,0.39303216,0.15395033,-0.06979816,1.2056814,0.09986415,-0.61724395,-0.73317057,-1.8054099
