BoroCT2020,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
1001300,0.7905875,0.48813617,-0.17926484,3.1790109,-0.2603966,-0.4699759,-0.4512395,0.27953947,0.29733813,-0.17808619,-0.26940784,1.5615593,-0.11208757,0.36288345,0.96659195,-0.29133117,-0.25609732,-0.33016908,1.5300127,-0.21283937,0.032100827,1.3662679,1.7061174,-0.3475136,2.555144,-0.29667312,0.10387196,1.3287506,0.054867715,-0.00036180392,-0.4949945,2.2810636,2.8397202,2.4783514,-0.5462691,0.06495908,0.72331905,0.46351165,0.10346022,-0.35219407,-0.22925393,0.0016697645,-0.29035935,0.6324843,2.5016475,0.3292729,2.3568325,1.4577627,-0.06924215,-0.19332358,-0.34565395,0.20881665,-0.15790181,1.6294527,0.5947997,1.864316,-0.048027217,-0.06883633,-0.22844748,-0.04436389,3.4489274,-0.33405095,0.5081447,2.6072989,-0.17293382,1.5761657,-0.43105614,-0.28483236,0.6380867,2.0450716,1.5298455,-0.52084684,-0.23453078,-0.35189572,-0.1384786,0.16763766,-0.23609072,-0.13715442,0.900154,-0.408976,0.48434925,1.6953579,-0.19121069,-0.20114274,0.57652587,0.71876365,0.8016503,2.7871277,-0.11082369,-0.34206393,-0.24345008,2.5546613,1.4250593,0.2100624,0.25203177,0.07776461,-0.6086575,-0.32252735,-0.16044371,-0.21775752,-0.50123864,0.53082716,4.5193357,2.6218781,0.10742549,1.0080197,1.1964154,-0.31083015,1.7257334,0.08524519,-0.06908316,3.1751971,0.69124883,-0.21786359,1.2805007,-0.20964515,1.1593287,-0.5174481,2.4941468,-0.22087945,0.83151317,0.0028071404,2.2763953,3.0996945,1.7060221,-0.61111987,0.050392956,-0.16032584
1001401,0.86852705,0.39678472,-0.13974138,3.3050842,-0.3706339,-0.4678634,-0.3350932,0.19292405,-0.10932084,-0.22594516,-0.27069378,1.6543233,-0.070220284,0.23386645,1.0235085,-0.4415143,-0.17977484,-0.2747079,1.6053457,-0.24096024,-0.13675128,1.1725584,1.6353049,-0.404609,2.1403255,-0.45124394,0.04032834,0.98415303,-0.124213494,0.1368007,-0.44921958,2.0420482,3.2654667,2.4932601,-0.6214733,-0.16682386,0.67098045,0.27328885,0.08556342,-0.325716,-0.2869889,-0.08753494,-0.33366463,0.5146358,2.2815351,0.3798464,2.2792408,1.4298599,-0.11725225,-0.17717987,-0.29133508,0.3166657,-0.23362583,2.032855,0.7191049,1.8172541,-0.2826283,-0.027143069,-0.22550195,-0.10937684,3.7300096,-0.2439401,0.4802118,2.8073845,-0.0044300556,1.6067592,-0.41603488,-0.31096774,0.72042316,2.1564622,1.7025229,-0.53438354,-0.24169722,-0.39900753,-0.0933235,-0.0197925,-0.16590832,-0.1795775,1.0328337,-0.45530725,0.42565936,1.6620685,-0.25519684,-0.29803747,0.72457147,0.6422221,0.67135763,2.698708,-0.14429456,-0.34160304,-0.25105023,2.8815098,1.4070642,0.36683908,0.50371355,0.33468848,-0.594893,-0.3065427,-0.21738213,-0.09607941,-0.40212026,0.6623038,4.552348,2.67905,0.14853217,0.9280263,1.4411788,-0.40015545,1.8555915,-0.07081018,-0.14392507,3.2138147,0.4793164,-0.22823873,1.1302626,-0.28115728,1.0620542,-0.5742019,2.40714,-0.17969741,0.92190456,0.15116423,2.5582676,3.0253708,1.8994045,-0.5925542,0.007214114,-0.114906594
1001402,1.0682693,0.5474087,-0.15271571,2.9965386,-0.3664875,-0.5357624,-0.38174266,0.23358181,0.0058223456,-0.19193734,-0.37660265,1.7676681,-0.008103253,0.24122462,0.9438272,-0.37208572,-0.3092298,-0.32489216,1.4822001,-0.16879286,-0.12925777,1.2050954,1.6301783,-0.38489717,2.6167784,-0.28133056,0.078066744,1.1503211,-0.20535198,0.040694844,-0.44538212,2.0731142,2.842957,2.620772,-0.6034128,-0.11588122,0.6819989,0.29048154,0.2999231,-0.2641918,-0.29090956,-0.028332189,-0.29853627,0.66559744,2.319717,0.41827345,2.3732784,1.4399321,0.015266212,-0.2975413,-0.35850596,0.56839734,-0.26890042,1.7217064,0.57606304,1.7935269,-0.20468274,0.042966798,-0.24481234,-0.055786118,3.607081,-0.1940183,0.57868934,2.6478002,-0.08407509,1.4813682,-0.39481992,-0.25516352,0.62696093,2.3550706,1.7026405,-0.5712714,-0.22857523,-0.31992903,-0.06777346,0.044573274,-0.13986626,-0.20985514,0.89627945,-0.41606766,0.4819789,1.6366494,-0.25105086,-0.22216675,0.69555837,0.38158646,0.40041745,2.5682046,-0.13459396,-0.29877505,-0.28364655,2.6057,1.4558542,0.22477348,0.5649477,0.18496883,-0.57707274,-0.34177673,-0.28821686,-0.19933175,-0.40477452,0.6249109,4.369185,2.5035057,0.13811618,0.9055401,1.5260499,-0.36644536,1.7719094,0.20436448,-0.0028516576,3.463922,0.6645191,-0.22237134,1.2967236,-0.18881969,1.0952392,-0.55887985,2.306572,-0.23339811,0.91597444,0.053614587,2.5300932,2.9948504,1.9253032,-0.5736156,-0.015411496,-0.086461656
1001501,0.81905687,0.57188374,-0.17599966,3.2192657,-0.28355545,-0.5205488,-0.47856787,0.33299458,0.11716609,-0.151501,-0.20634893,1.5947641,-0.096917495,0.32307586,0.97343624,-0.40146756,-0.22225809,-0.34381154,1.5257702,-0.1680647,-0.01968506,1.2108126,1.6167059,-0.4152175,2.3939219,-0.28235868,0.02860625,1.2149585,0.036047235,0.04766434,-0.4776733,2.254072,2.9961379,2.484531,-0.54136014,-0.08076179,0.6590788,0.35258016,0.098838896,-0.34356248,-0.19209087,-0.02989252,-0.29183644,0.6970919,2.4074063,0.41893482,2.4402826,1.3359566,-0.016264856,-0.16924205,-0.3577266,0.37494403,-0.21308413,1.6884115,0.5292472,1.7492099,-0.18316627,-0.047877923,-0.24926668,0.04715471,3.5342145,-0.31338793,0.43518728,2.6975288,-0.12427747,1.5628666,-0.4363281,-0.29005668,0.82981837,2.0297499,1.5296104,-0.49923027,-0.2345599,-0.38797504,-0.14365858,0.13705437,-0.19129533,-0.12537631,0.7896626,-0.4079578,0.49757344,1.6769811,-0.24245611,-0.19993757,0.6218927,0.73141336,0.90880394,2.835737,-0.054184854,-0.34378922,-0.24172819,2.6212955,1.3816915,0.20089796,0.39041957,0.13640141,-0.5737934,-0.27273136,-0.21082549,-0.2317268,-0.45572093,0.52127934,4.5911255,2.6434052,0.114587106,0.968066,1.2540234,-0.31317043,1.8083924,0.154147,-0.11414015,3.0596304,0.56001556,-0.22191966,1.282202,-0.1815036,1.0895541,-0.5140755,2.4875948,-0.14621472,0.85949117,0.037674993,2.2652292,3.1364098,1.9335037,-0.6167791,-0.041242525,-0.15603179
1001502,0.94629574,0.65703183,-0.14005145,3.0769913,-0.3288827,-0.47754568,-0.39062154,0.21813771,0.08268489,-0.17438154,-0.33108878,1.7718127,-0.06990025,0.30287424,0.9431069,-0.38156348,-0.19805361,-0.32397434,1.5924073,-0.24014875,-0.17397034,1.2226529,1.6662096,-0.42358455,2.3540375,-0.27797145,0.0312735,1.1364111,-0.14854845,0.039609976,-0.47240025,2.2084959,3.006093,2.630517,-0.59368867,-0.03983465,0.54405034,0.31062365,0.3046122,-0.25757408,-0.27468786,0.08394183,-0.31473202,0.5568346,2.4693506,0.4126688,2.386426,1.3607942,-0.011654059,-0.2628194,-0.35634172,0.29538453,-0.23421964,1.8022555,0.7234814,1.7385204,-0.15608495,0.036236852,-0.23574795,-0.07446003,3.5344872,-0.30469838,0.3983779,2.8041027,-0.13972166,1.4659402,-0.4026626,-0.2664365,0.67885095,2.195439,1.6024495,-0.5293145,-0.21845227,-0.39029714,-0.04376112,0.032811537,-0.19114763,-0.15612103,0.8809161,-0.40428185,0.5256887,1.6845428,-0.23410171,-0.22138174,0.6436101,0.74435174,0.82838464,2.7480893,-0.15270437,-0.30636132,-0.22952983,2.6983376,1.2804676,0.2566138,0.39880884,0.099529535,-0.6154621,-0.32120663,-0.23954327,-0.22971982,-0.4196865,0.5144899,4.242555,2.5727315,0.11590289,1.0835906,1.2887049,-0.32822016,1.796744,0.23759963,-0.06710993,3.2611918,0.5926383,-0.21519074,1.2906338,-0.20416541,1.1227461,-0.56187963,2.4929473,-0.17287226,0.80824834,0.038304687,2.4520674,3.105856,1.8819144,-0.59104955,-0.00045280159,-0.14332992
1001600,0.7903142,0.665499,-0.13355413,3.3150597,-0.3298037,-0.4789706,-0.42251253,0.26290146,-0.12404713,-0.20701441,-0.2620032,1.6934686,0.0124716535,0.22351065,0.9792081,-0.42229122,-0.21224278,-0.29338032,1.3627763,-0.3009946,-0.056041524,1.1959066,1.680602,-0.3987758,2.1937642,-0.3784705,0.08585416,1.1808987,-0.10842815,0.102390885,-0.43280968,2.1766956,3.198367,2.7648413,-0.50048506,-0.19566785,0.7558681,0.35730788,0.2042962,-0.3305309,-0.20026442,-0.020087644,-0.35924995,0.699383,2.156308,0.3874154,2.3556752,1.3202004,-0.05680974,-0.21212079,-0.3121739,0.30604777,-0.28668416,1.9832141,0.55904603,1.8556069,-0.20628797,-0.15850432,-0.25334767,-0.05265735,3.8003063,-0.31504482,0.33430567,2.6001534,0.032322496,1.4150664,-0.42486,-0.22606124,0.91112685,2.2236257,1.6981122,-0.55507904,-0.23057492,-0.36319512,-0.04612273,-0.09023491,-0.09287918,-0.13205573,0.9342841,-0.439525,0.4912739,1.6134192,-0.32592338,-0.23589773,0.68783987,0.59998393,0.766289,2.7295926,-0.16761523,-0.32638925,-0.23500039,2.6380613,1.3404382,0.23679902,0.66919374,0.28814682,-0.6074264,-0.323006,-0.22638595,-0.1992007,-0.4048199,0.5220069,4.5104923,2.7985713,0.24219535,1.0260854,1.2917454,-0.38424307,1.8717617,0.13079695,-0.06232766,3.162579,0.30549768,-0.2209879,1.1246097,-0.2981742,1.0928785,-0.536456,2.522852,-0.13214211,0.85191375,0.20133525,2.3391807,2.905342,1.872468,-0.55358964,-0.053789943,-0.18454249
1001800,0.8644462,0.60352695,-0.11255156,3.0686545,-0.37618485,-0.47398958,-0.360778,0.12514514,-0.1482136,-0.17266273,-0.37400013,1.7796102,0.019695438,0.36769503,0.928895,-0.38056916,-0.22818711,-0.27849367,1.4301145,-0.28647026,-0.19611165,1.1823636,1.6232655,-0.3669671,2.164751,-0.31881577,0.039917722,1.0993745,-0.23982757,0.07167971,-0.4258722,2.114277,3.236885,2.8143578,-0.5839491,-0.18449038,0.76127243,0.3388449,0.30785015,-0.29795167,-0.2561675,0.04759243,-0.35848826,0.61101586,2.234374,0.39741427,2.4177005,1.3361515,-0.023358671,-0.33556703,-0.33925477,0.35233682,-0.27666545,1.9804003,0.6329161,1.8089944,-0.16829698,-0.091419876,-0.26865518,-0.13215792,3.8532891,-0.26700702,0.34260735,2.714574,0.009787768,1.4593648,-0.37919772,-0.21334109,0.7658192,2.1970701,1.7299749,-0.58240414,-0.20666662,-0.32601807,0.027856484,-0.078655064,-0.100008965,-0.17563951,0.92459893,-0.39574254,0.564496,1.6226755,-0.30743906,-0.3161077,0.72415453,0.6138285,0.66029274,2.6664386,-0.1953463,-0.30001986,-0.25028414,2.7052007,1.3530166,0.34064078,0.62489974,0.21957915,-0.64444375,-0.3506015,-0.27782506,-0.20893742,-0.36440736,0.5445602,4.3146124,2.6514046,0.18946648,1.0786418,1.2802565,-0.39570788,1.8619729,0.33422974,0.0076088235,3.3395267,0.40547588,-0.18422335,1.1283767,-0.3108386,1.0925866,-0.5609901,2.3928716,-0.17302749,0.79520935,0.18408501,2.491503,2.9888108,1.8812323,-0.54315966,-0.03474617,-0.17549065
1002000,0.98608446,0.37397638,-0.22305207,3.079897,-0.43239692,-0.4342755,-0.3603472,0.349914,-0.029958814,-0.22823381,-0.23659809,1.6735893,-0.113038465,0.07097445,0.9916356,-0.39099696,-0.1883311,-0.29464892,1.5332861,-0.032017358,-0.1554089,1.1891042,1.6599907,-0.31349665,2.6309881,-0.36114573,0.039233938,1.1000271,-0.13831636,0.10817883,-0.42623314,2.216766,3.0276504,2.4709375,-0.6355113,-0.08600621,0.47204337,0.14499223,0.029926866,-0.23273227,-0.31748974,-0.081094,-0.25354567,0.35577804,2.2853396,0.46539104,2.30241,1.1282754,0.013847065,-0.12978989,-0.30525815,0.5980208,-0.21827799,1.9297577,0.6576503,1.7699697,-0.34524614,0.16673481,-0.21365571,0.11012438,3.0317361,-0.20862208,0.9946923,2.8517437,-0.14873786,1.5085082,-0.41059557,-0.33512118,0.55122966,2.0356307,1.6978695,-0.55410326,-0.23386106,-0.33222893,0.0216351,0.010581192,-0.24065167,-0.19588296,1.0317459,-0.50930405,0.055838667,1.5067319,-0.2586895,-0.22906911,0.7274041,0.34232038,0.73471344,2.4038353,-0.20006187,-0.30317035,-0.195462,2.928678,1.3897727,0.10284394,0.5687378,0.34241784,-0.47151917,-0.30688292,-0.27110958,0.017947733,-0.37900084,0.7707765,4.632378,2.5139852,0.04596788,0.72848237,1.6333594,-0.33587858,1.8036692,-0.06657642,-0.10701002,3.2366629,0.68062204,-0.19767058,1.2603707,-0.2600634,1.0808852,-0.5928701,2.5126276,-0.21157755,1.1186593,0.14645135,2.5839446,2.7563581,1.8541852,-0.62372077,0.15258431,0.061376497
1002100,1.0315826,0.6597353,-0.13182533,3.1670966,-0.32213902,-0.49711484,-0.3920244,0.21637297,-0.03637074,-0.20546314,-0.2949595,1.7792113,0.00617164,0.339336,0.9669082,-0.37715018,-0.2100696,-0.31361473,1.4593772,-0.2879683,0.037906468,1.2071954,1.6973068,-0.45473203,2.292467,-0.35527733,0.035798695,1.0944325,-0.06096421,0.085071325,-0.44044995,2.2494385,3.0212798,2.6114151,-0.5844443,-0.13792661,0.67461705,0.34177548,0.22716677,-0.33137435,-0.26430938,-0.0075276345,-0.34125265,0.70357496,2.2019475,0.3992051,2.3726385,1.4498274,-0.054031562,-0.2287963,-0.3278461,0.25114444,-0.31672376,1.9087934,0.5813224,1.8060437,-0.20533235,-0.061515167,-0.246555,-0.08470058,3.6572676,-0.3191073,0.354374,2.6891718,-0.035230726,1.5182078,-0.38997138,-0.2751876,0.8278835,2.1923542,1.6866804,-0.54236794,-0.20612016,-0.29805982,-0.08059411,-0.019308278,-0.16643968,-0.115763314,0.9130915,-0.42721915,0.55604947,1.6112812,-0.28725243,-0.21746655,0.6554065,0.58577675,0.80405647,2.800509,-0.16135499,-0.32626885,-0.24927324,2.647201,1.3257891,0.21190685,0.55941904,0.2271061,-0.6357318,-0.31514505,-0.22626486,-0.19626011,-0.42301673,0.49016193,4.4786816,2.749618,0.17533788,0.99044925,1.356323,-0.35239908,1.8319838,0.17271972,-0.11544819,3.2169924,0.45555642,-0.21415499,1.1138691,-0.25694624,1.069316,-0.5602281,2.4920952,-0.12911469,0.8164783,0.1740213,2.3566291,3.0123005,1.8732586,-0.5748513,-0.02502656,-0.17325647
1002201,0.94264466,0.59789115,-0.07085369,3.2231338,-0.4299599,-0.47480696,-0.3390252,0.106807195,-0.10039057,-0.19754133,-0.39814234,1.7844092,0.0061261244,0.26373643,0.97443306,-0.40429908,-0.2213772,-0.25935677,1.716191,-0.27110898,-0.29729953,0.9897303,1.6391343,-0.34940723,2.1161067,-0.34963933,-0.05785673,0.88677347,-0.3072209,0.056578636,-0.43572998,2.0993004,3.164907,2.8231773,-0.5675229,-0.19007862,0.48856091,0.23638724,0.47725514,-0.27124307,-0.27897218,-0.14344859,-0.38626057,0.54990125,2.360671,0.38574836,2.3470552,1.2974193,-0.038778957,-0.2833325,-0.30482247,0.3132478,-0.24064267,1.8676373,0.8642207,1.7392044,-0.19468197,0.0370986,-0.18832088,-0.12627213,3.8010912,-0.24920838,0.4168628,2.796752,-0.04393047,1.45551,-0.36474696,-0.19693497,0.696392,2.4788115,1.6857891,-0.54333067,-0.25703698,-0.41892695,-0.09305146,-0.099107265,-0.09677879,-0.21426173,0.9186151,-0.3977111,0.34281856,1.5480053,-0.2627666,-0.19624272,0.6779069,0.49291328,0.702919,2.7234197,-0.18558691,-0.23269221,-0.2254041,2.9030056,1.2750446,0.40288377,0.5247732,0.18343164,-0.5721026,-0.30422857,-0.25105825,-0.0042277128,-0.406898,0.6363739,4.0638404,2.4815047,0.18059514,0.9931365,1.284601,-0.31125227,1.8111233,0.28002384,-0.029424965,3.3883405,0.43332744,-0.19102028,1.2168679,-0.26712114,1.074609,-0.5948584,2.5935178,-0.18273571,0.85865694,0.10355255,2.635895,3.0202484,1.8856205,-0.49906504,-0.028545856,-0.16312721
1002202,1.1420933,0.6748892,-0.07325701,2.969667,-0.34878674,-0.50494146,-0.38728583,0.055907946,-0.17915162,-0.18270725,-0.338871,1.8985388,0.1049573,0.3781566,0.90453225,-0.3536325,-0.20330268,-0.26602185,1.5014192,-0.29259408,-0.095386654,1.2246363,1.6359823,-0.42767045,2.184225,-0.36264253,-0.008558534,1.1183408,-0.19435352,0.047431827,-0.40670368,2.345896,3.0390458,2.8037183,-0.6685366,-0.1824004,0.76895654,0.36916605,0.23693722,-0.32962927,-0.24523708,0.058016628,-0.37514842,0.81556964,1.9470401,0.3640018,2.360292,1.4945729,-0.0900593,-0.3519477,-0.3449034,0.11825079,-0.34567004,1.9637151,0.6414219,1.8280996,-0.15835938,-0.13254185,-0.2655594,-0.1520107,3.9245563,-0.26614538,0.28954,2.7411819,-0.00733155,1.5865325,-0.37793708,-0.23903723,0.9000662,2.2315605,1.7846053,-0.5709804,-0.20181546,-0.14261049,0.006202638,-0.10345214,-0.08525805,-0.069798775,0.9102049,-0.39338076,0.69186413,1.6817529,-0.30482435,-0.23134361,0.73643696,0.7094506,0.7180637,2.6900027,-0.2776251,-0.31530634,-0.29621556,2.5463653,1.232592,0.31054008,0.642342,0.35683715,-0.6737052,-0.28983456,-0.26172954,-0.19311938,-0.35629353,0.32586905,4.2358494,2.8108497,0.16306275,0.9545039,1.2128394,-0.37180644,1.883313,0.47024792,-0.047853634,3.2968667,0.4478041,-0.17359054,1.0351539,-0.2965027,1.0458595,-0.58967465,2.5311592,-0.12807184,0.70524335,0.23807514,2.3219633,2.9849424,1.8202175,-0.5392101,0.0112700015,-0.19082624
1002400,1.0254424,0.25056356,-0.13513544,3.2474213,-0.37915254,-0.46492496,-0.3473815,0.24853286,-0.077170216,-0.24913242,-0.23609893,1.5410504,-0.027068049,0.30700895,1.0379314,-0.405703,-0.18126048,-0.293445,1.5137742,-0.20826706,0.04769239,1.1272306,1.6593466,-0.3885084,2.2076378,-0.46199533,0.0797133,1.1140001,-0.060626835,0.11521622,-0.4667154,2.0611277,3.1591291,2.404302,-0.6062977,-0.19082578,0.74353385,0.29251403,-0.034388334,-0.3607866,-0.2912803,-0.1624828,-0.30604172,0.6703904,2.2915401,0.3954694,2.2272267,1.4893723,-0.12942196,-0.14666118,-0.30860257,0.27655274,-0.27588397,1.9933919,0.6594368,1.8587745,-0.30960268,-0.029074341,-0.2049161,-0.05126957,3.5634184,-0.21536227,0.60773075,2.6509776,-0.027700901,1.6515334,-0.3975119,-0.30907553,0.76586086,2.0057425,1.6912394,-0.53165376,-0.21707058,-0.37611452,-0.17395842,0.02123984,-0.2203219,-0.17205325,0.9858029,-0.46413335,0.33119988,1.5944774,-0.24646264,-0.263037,0.69553745,0.5563494,0.58218515,2.7409768,-0.17828384,-0.35517967,-0.28447402,2.8674178,1.5294435,0.42304724,0.50816005,0.5018597,-0.5678024,-0.29078698,-0.21902797,-0.041099757,-0.4151911,0.6689347,4.781276,2.5522194,0.11241074,0.8504247,1.5647628,-0.39719975,1.8943427,-0.10505214,-0.18520758,3.1835432,0.561151,-0.23128122,1.0867412,-0.28430554,1.033745,-0.5700252,2.2926912,-0.20603707,0.99505943,0.1871897,2.5322404,3.057345,1.9274545,-0.5962843,0.10487866,-0.06720403
1002500,1.059864,0.7126973,-0.21967769,3.1929936,-0.2972355,-0.5296342,-0.46238977,0.5198046,0.11631737,-0.258816,-0.15408207,1.6094736,-0.07446857,0.22084315,1.0190567,-0.37600344,-0.17516024,-0.38039804,1.4949024,-0.2481315,0.18023196,1.2245442,1.7709143,-0.47425583,2.6414971,-0.42141336,-0.03499058,1.2250972,0.085066795,0.007813029,-0.4683716,2.3845785,2.8272767,2.3972244,-0.53724027,-0.028327286,0.43021894,0.2982905,0.0681659,-0.24282026,-0.20569684,-0.056335196,-0.27714893,0.4970913,2.2507353,0.3829781,2.5274644,1.3896408,-0.04540488,0.026055418,-0.33389074,0.3965757,-0.2972362,1.8369672,0.5136351,1.7520738,-0.32010686,0.030954614,-0.19369566,0.088399574,3.2348757,-0.3266705,0.6379683,2.5820308,-0.11912325,1.4148688,-0.41230828,-0.3470087,0.87474024,2.1480112,1.6400919,-0.47140896,-0.21318397,-0.35121858,-0.22439566,0.06398003,-0.2514381,-0.07829213,0.99867314,-0.54059076,0.35155335,1.630283,-0.23432083,-0.09810293,0.61711776,0.3814312,0.7923635,2.905618,-0.118061185,-0.30136383,-0.24241395,2.5233831,1.4413784,0.050957922,0.42877343,0.18862602,-0.57576823,-0.2945649,-0.16037592,-0.22034842,-0.4601699,0.5434004,4.823699,2.7892592,0.12143187,0.8454052,1.3672525,-0.27752534,1.7672515,-0.071519345,-0.13214433,2.9918056,0.5937419,-0.26094174,1.2061168,-0.21646328,1.0933707,-0.586759,2.6889496,-0.11587635,0.99652725,0.117584765,2.1134005,2.9947634,1.827402,-0.65492254,0.084166676,-0.033274792
1002601,1.0719279,0.7021663,-0.14787546,3.2021294,-0.23586519,-0.5066498,-0.35150543,0.12567684,-0.17265823,-0.24320337,-0.2715458,1.8606039,0.08387954,0.2760603,0.9166986,-0.36293828,-0.2622432,-0.3161723,1.3688833,-0.27063483,0.13125363,1.1865808,1.7152183,-0.5056378,2.3538275,-0.3775596,-0.035355087,0.836803,-0.06789839,0.13874927,-0.43432903,2.4293613,3.01377,2.574658,-0.61819816,-0.19785929,0.77045476,0.32686543,0.124491006,-0.38478744,-0.2543189,-0.13916913,-0.37424436,0.7806634,1.9327347,0.36694634,2.4745033,1.6452872,-0.090763226,-0.21917993,-0.2766134,0.23636734,-0.3606106,1.9285216,0.5873919,1.8599495,-0.22981492,-0.107898735,-0.26087484,-0.0997572,3.603973,-0.29761586,0.34305522,2.7980046,0.011339545,1.6208174,-0.33076018,-0.2716158,0.9007894,2.1578867,1.7754551,-0.54336643,-0.21551406,-0.11672035,-0.11559854,-0.07863748,-0.14051495,-0.015482528,0.8911326,-0.40952235,0.55671513,1.4776134,-0.31749505,-0.27528748,0.72441584,0.54525065,0.86525744,2.7681081,-0.19745429,-0.363715,-0.24156253,2.6085696,1.3794487,0.10652231,0.66738504,0.4342513,-0.65462756,-0.30029303,-0.20283145,-0.12110765,-0.43267998,0.49699247,4.4043417,2.8455224,0.19386615,0.8869467,1.4455278,-0.3488315,1.8244048,0.20322546,-0.12499278,3.129545,0.5023761,-0.2284804,1.03872,-0.25280845,1.0317086,-0.5492609,2.6077297,-0.06421595,0.6743326,0.26148784,2.2242494,2.8960526,1.8135741,-0.55083084,0.04871802,-0.16820836
1002602,1.0930173,0.7068192,-0.11739312,3.0866776,-0.35518575,-0.49666974,-0.39652193,0.1444869,-0.14356507,-0.21761495,-0.29959264,1.8232758,0.09455207,0.34810114,0.9346144,-0.36988997,-0.24975356,-0.3012091,1.4919196,-0.28755638,0.03298828,1.1646259,1.6998336,-0.4511216,2.2981355,-0.36872685,-0.009591177,1.0959598,-0.1266905,0.038296804,-0.4075209,2.3701696,3.0598042,2.654602,-0.60619736,-0.19056465,0.8149477,0.3526304,0.1704866,-0.34194916,-0.22491172,-0.040583745,-0.37303665,0.80510104,1.9982035,0.37273952,2.4706402,1.4210122,-0.10551148,-0.2640538,-0.34800023,0.22928375,-0.3346973,1.9895574,0.5042901,1.8551917,-0.20542955,-0.1225608,-0.23538634,-0.106191106,3.7885475,-0.25993142,0.33985496,2.6818566,-0.0065749884,1.5534956,-0.389686,-0.2290155,0.94937587,2.2199168,1.7589315,-0.5618093,-0.21560284,-0.17957371,-0.069529936,-0.059147213,-0.08555216,-0.05709613,0.8974676,-0.41160056,0.612128,1.5954735,-0.32979,-0.24597491,0.72560316,0.634454,0.7984109,2.630206,-0.22812605,-0.33622152,-0.28476745,2.5883987,1.3691864,0.25744972,0.6716827,0.37909096,-0.6559394,-0.29652217,-0.26273254,-0.20041448,-0.41084862,0.40768227,4.4310904,2.850613,0.1936644,0.92461526,1.2499347,-0.36134508,1.8451741,0.4090824,-0.11889394,3.1423867,0.44920152,-0.1903843,1.0496441,-0.32769042,1.0637689,-0.5645981,2.5707026,-0.13825688,0.66920584,0.23154137,2.268029,3.0480363,1.8319627,-0.5570649,0.027216673,-0.18255168
1002700,0.6845559,0.54788405,-0.16758999,3.4831994,-0.2716311,-0.49494657,-0.47019637,0.29907745,0.014688134,-0.20533465,-0.2018193,1.5464475,-0.04707247,0.2843694,1.0300467,-0.39726076,-0.279101,-0.27346712,1.436857,-0.26629055,0.063298136,1.1755692,1.6938809,-0.39699882,2.226861,-0.42530596,0.10365953,1.2765644,0.04344292,0.063102864,-0.47092915,2.302474,3.1918585,2.5226712,-0.57554686,-0.106102586,0.77487725,0.40325814,-0.045462668,-0.38509387,-0.16299018,-0.101570114,-0.35154304,0.70385,2.1675363,0.35214433,2.3058417,1.4164636,-0.10968474,-0.15921274,-0.27031928,0.16851267,-0.25804943,1.8823693,0.5293766,1.8924392,-0.18870503,-0.16186246,-0.2603287,-0.044148672,3.8369727,-0.3577721,0.35524,2.6121917,0.042026818,1.6059563,-0.4582175,-0.2764944,0.9468663,2.0562181,1.6233041,-0.5361456,-0.2630525,-0.41117173,-0.13821949,0.016162544,-0.12204962,-0.14200681,0.9760039,-0.4252391,0.44756946,1.7320392,-0.29715008,-0.23824695,0.638554,0.6669559,0.92770016,2.8865833,-0.12877247,-0.3684399,-0.25985825,2.6705956,1.3490238,0.21723741,0.51062894,0.21489376,-0.6106013,-0.30160832,-0.19085786,-0.18537763,-0.46402147,0.49566934,4.6621466,2.743424,0.23358154,0.934528,1.3253694,-0.3547607,1.8262874,-0.024311379,-0.11744881,3.1386144,0.33348408,-0.228125,1.1035933,-0.27125782,1.0273225,-0.49218905,2.6075168,-0.15302274,0.86426044,0.12081322,2.2633908,2.9684277,1.7883581,-0.6000846,-0.07643431,-0.16347203
