eID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,BoroCT2020,GEOID,cell,geometry
918,-0.4489311,-0.14032088,0.07321719,0.00036488,-0.084454335,0.006486447,0.59913486,-0.42642468,-0.23934452,0.2580775,-0.16355853,0.16890982,0.030307861,-0.6042612,-0.31646565,-0.47293672,-0.24719694,-0.07007803,0.40687644,-0.487634,0.25548723,0.03460803,-0.048690308,0.16447154,-0.2103767,0.12669359,-0.014452995,-0.096436605,0.4420175,0.28418848,-0.15704614,0.5160881,0.051937558,0.20403025,-0.3311953,-0.21640085,-0.22753848,0.00399033,-0.5262905,-0.29240653,0.0121366875,0.16092305,0.39424106,-0.24807909,0.03968518,0.49037865,0.30403575,0.2971102,0.16562074,0.38254133,0.30340645,0.42388812,-0.06759428,0.43463022,0.3621977,-0.2886073,0.4717167,-0.28606728,-0.018235348,-0.14511363,0.008073753,0.23747477,-0.27065974,0.32077378,3030900,36047030900,613229524294828031,"POLYGON ((-73.93370452526187 40.67644730692494, -73.9400747134397 40.67539707742752, -73.94204112075053 40.67094261792078, -73.93763824582214 40.66753871963909, -73.93126908075658 40.668588730385466, -73.92930176761898 40.673042858134764, -73.93370452526187 40.67644730692494))"
919,-0.35714906,0.22037052,-0.018165933,-0.32722256,-0.2509108,0.09146482,0.28865927,-0.55548906,-0.11176353,0.042252786,-0.07111901,0.33655256,-0.0966554,-0.5555903,-0.3602323,-0.2456711,-0.27874616,-0.21351705,0.36786473,-0.3281648,0.20821288,0.09409462,-0.1471146,0.10550686,-0.17427577,-0.014777725,-0.17897548,-0.3323353,0.017466908,0.12225253,-0.18572572,0.5456716,0.17192939,0.29031175,-0.20681095,-0.13413908,-0.18621846,0.032054927,-0.33823505,-0.43084273,0.08261108,0.16520232,0.312492,-0.28156406,-0.003740062,0.42941156,0.103136584,0.21287623,0.011005098,0.1204973,0.21610512,0.50010914,0.11856461,0.09219785,0.032685038,-0.4072605,0.28509212,-0.16823457,0.18222493,0.024744261,-0.18734269,0.22318946,-0.1521848,0.31257248,3031401,36047031401,613229551851405311,"POLYGON ((-73.99644607461347 40.58764195929213, -74.00280315071066 40.58658921462494, -74.00476000753366 40.58213849701048, -74.00036069226931 40.578740854234276, -73.99400463446648 40.579793379152626, -73.9920468737446 40.584243766566125, -73.99644607461347 40.58764195929213))"
920,0.035087474,-0.83982986,0.81192094,-0.33185348,-0.629993,-0.5591214,0.16926126,0.3665808,0.71224517,-0.5299605,-0.7260369,-0.92804426,-0.0051663923,0.6195597,0.7354109,-0.30657002,0.18120177,1.0591618,-0.560438,-0.011942748,0.47877815,0.09954493,1.0581489,0.5279528,-0.9822354,0.41599527,0.45618176,0.55920017,0.10642274,0.96350396,0.24073626,-0.7954475,-0.5417087,-1.0478464,-0.8468549,0.9351601,-0.1604592,0.18984088,0.28938615,0.62119275,0.9878039,0.84611505,-0.5519074,0.076775454,-0.3764586,-0.4681345,0.9093622,-0.35021016,-0.5532229,0.68734986,-0.7362873,-0.6474998,0.7684023,-0.13587256,-0.46148252,0.747404,-0.16183473,0.15797652,0.40140462,0.5829546,-0.47856358,-0.77254444,0.86093014,-0.094573885,3031702,36047031702,613229524334673919,"POLYGON ((-73.94204112075053 40.67094261792078, -73.94841041836868 40.6698919856504, -73.95037581820169 40.66543767403018, -73.94597282634162 40.66203432623427, -73.93960455146845 40.66308473960264, -73.93763824582214 40.66753871963909, -73.94204112075053 40.67094261792078))"
921,-0.20710318,-0.4449448,0.430527,-0.15168245,-0.21292673,-0.18984352,0.35603625,-0.06396089,0.1714339,-0.04725274,-0.3442597,-0.3663917,0.08264276,0.001706572,0.18656997,-0.37232605,-0.0020423592,0.40570813,-0.031640664,-0.21870668,0.34008545,0.022016007,0.44895995,0.28391543,-0.46666056,0.23496267,0.25441986,0.1618162,0.2630465,0.5399419,-0.013507404,-0.10593331,-0.14443,-0.3428825,-0.50087464,0.34122464,-0.15962304,0.08204619,-0.11844041,0.13087158,0.3626861,0.42364934,-0.030506726,-0.041755073,-0.20367874,0.0826196,0.5501332,-0.01342683,-0.16851202,0.49470615,-0.14186718,-0.08711233,0.30745453,0.20815691,0.01310069,0.2058883,0.21635768,-0.06054697,0.14594951,0.19203489,-0.085822396,-0.22849242,0.21919775,0.13966973,3031900,36047031900,613229524326285311,"POLYGON ((-73.95037581820169 40.66543767403018, -73.95674422523098 40.66438663926389, -73.95870861791082 40.65993247578446, -73.95430550947268 40.656529678451555, -73.94793812482108 40.65758049416494, -73.94597282634162 40.66203432623427, -73.95037581820169 40.66543767403018))"
922,-0.003881664,-0.36937952,0.4662995,-0.4009194,-0.54713154,-0.35764605,0.065206215,0.11062262,0.5021679,-0.47140402,-0.4906862,-0.48561543,-0.09392466,0.32241455,0.39575365,-0.13382564,0.046584807,0.598124,-0.33247212,-0.034978256,0.29979637,0.12495063,0.6502787,0.36134052,-0.6560841,0.20647731,0.21108483,0.206553,-0.06623129,0.58716214,0.12762594,-0.4265813,-0.30454332,-0.62142223,-0.5280648,0.62874794,-0.14925388,0.1387475,0.20026831,0.31884345,0.7169066,0.63461876,-0.38377264,-0.02977076,-0.25213742,-0.26078525,0.50470275,-0.22307125,-0.4117976,0.356946,-0.50634646,-0.29809755,0.59585077,-0.21687618,-0.41592056,0.39283562,-0.15512384,0.1193055,0.33476135,0.44811484,-0.4393256,-0.48091477,0.58206034,-0.009709985,3032600,36047032600,613229551838822399,"POLYGON ((-73.99400463446648 40.579793379152626, -74.00036069226931 40.578740854234276, -74.00231744996485 40.57429061721632, -73.9979190535079 40.57089323528885, -73.99156401369706 40.57194554052975, -73.98960635246208 40.576395447345675, -73.99400463446648 40.579793379152626))"
923,0.2377477,-0.77697694,0.6670088,-0.15689181,-0.43364933,-0.5839765,-0.09040447,0.6521343,0.6954652,-0.5824217,-0.61727303,-1.0527558,-0.036373574,0.9363228,0.81280094,-0.080461465,0.30725238,1.0389234,-0.73968256,0.18476924,0.31751293,0.026908075,1.0561733,0.29334491,-0.75286025,0.35573214,0.52983695,0.5741998,0.005231058,0.7303214,0.34604505,-1.0492923,-0.637146,-1.0921265,-0.5727284,0.97006965,-0.0003615167,0.12506984,0.4765394,0.85749704,0.86408794,0.7780667,-0.72703576,0.19430767,-0.37445837,-0.6953441,0.67670834,-0.45714408,-0.6139771,0.44781813,-0.88242364,-0.8486077,0.7216486,-0.32664052,-0.5724202,0.99742013,-0.44061595,0.2827367,0.21722826,0.5084728,-0.3855035,-0.86217767,0.89740866,-0.23075588,3032600,36047032600,613229551849308159,"POLYGON ((-73.98325042442856 40.57744735307934, -73.98960635246208 40.576395447345675, -73.99156401369706 40.57194554052975, -73.98716665020414 40.568547869793846, -73.9808117402259 40.569599556071324, -73.97885317579623 40.57404913251103, -73.98325042442856 40.57744735307934))"
924,-0.10318329,0.029759414,-0.06577863,0.079011515,0.08474449,0.039268497,0.15983796,-0.101826385,-0.12569837,0.11560446,0.03272523,0.056319974,0.03065157,-0.17569824,-0.14024095,-0.062694795,-0.062462147,-0.08667386,0.1867352,-0.14078102,-0.011598312,-0.01642607,-0.089082874,-0.029949876,0.06466081,0.020345474,0.020707093,-0.10170231,0.1623266,-0.06304725,-0.0490092,0.17149879,0.07062749,0.089587055,0.024204291,-0.1658027,-0.057661615,0.00843982,-0.13838509,-0.08127606,-0.10197145,-0.030025482,0.11224912,-0.041979313,0.023003798,0.12794645,-0.045679715,0.10862942,0.10494029,0.045995485,0.17615421,0.113609396,-0.11567722,0.1648724,0.15446235,-0.07268552,0.12601352,-0.09727088,-0.119291574,-0.113694616,0.109281726,0.13862343,-0.15710084,0.063801914,3032800,36047032800,613229551843016703,"POLYGON ((-74.00476000753366 40.58213849701048, -74.01111619464879 40.581085352812416, -74.01307204846022 40.57663478576676, -74.00867261915151 40.57323769291696, -74.00231744996485 40.57429061721632, -74.00036069226931 40.578740854234276, -74.00476000753366 40.58213849701048))"
925,0.08657122,-0.4333789,0.54183793,-0.33124456,-0.47382233,-0.37339187,-0.0077383295,0.24578694,0.5535357,-0.5122739,-0.4857111,-0.619494,0.020559277,0.5050664,0.54123884,-0.09627183,0.14570287,0.68986017,-0.4235508,0.087869845,0.2661636,0.108253755,0.76830757,0.34836754,-0.66918725,0.18533711,0.26299158,0.32694727,-0.086516164,0.64240736,0.1787132,-0.6297805,-0.34468237,-0.7291608,-0.49730918,0.7620413,-0.11044606,0.13805188,0.29338485,0.43786374,0.7231869,0.64682746,-0.46816325,0.10864796,-0.28377646,-0.34953308,0.49311915,-0.30204517,-0.45063493,0.38240635,-0.573329,-0.4718121,0.6103931,-0.24283813,-0.45754516,0.5509342,-0.2018029,0.19137198,0.3297806,0.4763198,-0.43144378,-0.58846897,0.71046954,-0.10287366,3033100,36047033100,613229524296925183,"POLYGON ((-73.93126908075658 40.668588730385466, -73.93763824582214 40.66753871963909, -73.93960455146845 40.66308473960264, -73.93520259762677 40.659681102041034, -73.92883445536864 40.660730894107544, -73.92686724425653 40.66518454238573, -73.93126908075658 40.668588730385466))"
926,0.06876332,-0.27407557,0.35976946,-0.23141065,-0.34002534,-0.29235154,-0.057587896,0.21021152,0.39482158,-0.4032445,-0.33371493,-0.47855583,-0.02042987,0.4408094,0.3865072,-0.039486896,0.10504522,0.49721283,-0.33974397,0.09464419,0.19628689,0.07261915,0.5620352,0.18535116,-0.44888845,0.13188495,0.21007417,0.19032627,-0.10262656,0.4197955,0.15059379,-0.5074189,-0.26653552,-0.53049177,-0.30969122,0.57145584,-0.070587575,0.08705472,0.24416167,0.3490024,0.5064678,0.49476674,-0.37296364,0.07079997,-0.22237605,-0.28950173,0.32229412,-0.23339811,-0.37621397,0.22310637,-0.4644219,-0.3755799,0.47408837,-0.2356539,-0.3912967,0.45155624,-0.20675598,0.17359525,0.20413625,0.3474997,-0.30337748,-0.44102615,0.541967,-0.07846891,3033100,36047033100,613229552438607871,"POLYGON ((-73.93960455146845 40.66308473960264, -73.94597282634162 40.66203432623427, -73.94793812482108 40.65758049416494, -73.94353605399147 40.65417740701877, -73.93716880155861 40.65522760155633, -73.93520259762677 40.659681102041034, -73.93960455146845 40.66308473960264))"
927,0.44146815,-1.1640948,1.090135,-0.4646501,-0.96725184,-0.9765029,-0.21977793,0.9834495,1.3182452,-1.1507947,-1.0777862,-1.5893571,-0.12895165,1.4698793,1.35879,-0.049099684,0.42816305,1.6723626,-1.2630595,0.3508208,0.47008243,0.14927548,1.7328334,0.6241588,-1.3461447,0.51683384,0.7166306,0.91081476,-0.18322295,1.2168112,0.5969806,-1.7116016,-1.0225441,-1.8200841,-0.98566467,1.6425241,-0.0824871,0.2696872,0.89178216,1.3112911,1.5909458,1.2888937,-1.2498022,0.26694933,-0.55153376,-1.214477,1.0833701,-0.7891102,-1.0541087,0.7052111,-1.5057853,-1.3404484,1.2747,-0.68791044,-1.0990992,1.5091707,-0.7853273,0.4907684,0.53998923,0.9940051,-0.8648634,-1.4084114,1.5697575,-0.4250696,3033600,36047033600,613229551845113855,"POLYGON ((-74.00231744996485 40.57429061721632, -74.00867261915151 40.57323769291696, -74.01062837414408 40.56878760654731, -74.00622986358556 40.56539077447595, -73.99987571202522 40.566443478948024, -73.9979190535079 40.57089323528885, -74.00231744996485 40.57429061721632))"
928,-0.20485206,-0.4454978,0.41050982,-0.103211306,-0.23607051,-0.22332664,0.3644835,-0.04403064,0.1634058,-0.031830102,-0.33392498,-0.33191475,0.043826062,-0.009729022,0.17596674,-0.35993087,-0.010927399,0.44629183,-0.019600306,-0.23000558,0.3480525,0.027997946,0.41532794,0.2764387,-0.47766933,0.25219488,0.23487884,0.18178497,0.2852719,0.5533367,-0.011190417,-0.09263093,-0.16605747,-0.3383744,-0.49397168,0.28085756,-0.14698015,0.083606996,-0.1348523,0.1430935,0.36094323,0.39217043,-0.023980724,-0.07123577,-0.184039,0.06283729,0.54904044,-0.012262126,-0.13293025,0.48410392,-0.1406764,-0.094147675,0.271833,0.21299708,0.020149611,0.18562132,0.19017053,-0.08069518,0.13099033,0.1680082,-0.09972899,-0.22003375,0.20896119,0.12463415,3034800,36047034800,613229551809462271,"POLYGON ((-73.97493494392451 40.58294891606799, -73.98129176015269 40.58189741011761, -73.98325042442856 40.57744735307934, -73.97885317579623 40.57404913251103, -73.97249737798889 40.575100419155206, -73.97053781050404 40.57955014564405, -73.97493494392451 40.58294891606799))"
929,0.19314088,-0.9103208,0.8398318,-0.32933,-0.6400102,-0.65776277,-0.009423616,0.6032292,0.86220145,-0.67818594,-0.77047503,-1.1436535,-0.030212976,0.92488074,0.92146075,-0.1690311,0.2854011,1.1976316,-0.7927054,0.12615162,0.43655857,0.07248707,1.2390698,0.48865536,-0.9920157,0.4357288,0.56532013,0.6318834,0.006512642,0.9550845,0.35192397,-1.0908047,-0.67329276,-1.2500912,-0.8123344,1.1378549,-0.08186797,0.18363991,0.50442916,0.8654542,1.1123549,0.94760644,-0.7768286,0.1575955,-0.43506855,-0.7163745,0.9007028,-0.48301032,-0.70192224,0.6296269,-0.97065353,-0.8724997,0.8776004,-0.31038332,-0.64129144,1.0212824,-0.3896259,0.26865312,0.38485357,0.6683742,-0.5157041,-0.9716226,1.0377936,-0.20589189,3035200,36047035200,613229551805267967,"POLYGON ((-73.96418112489584 40.580601032378894, -73.97053781050404 40.57955014564405, -73.97249737798889 40.575100419155206, -73.96810116284048 40.57170191009487, -73.961745495716 40.572752577744836, -73.95978502536725 40.57720197351019, -73.96418112489584 40.580601032378894))"
930,0.2222922,-1.0181867,0.9122427,-0.30593064,-0.6740404,-0.7112901,0.0035240639,0.6736245,0.9207613,-0.707497,-0.8383237,-1.2353852,-0.039278105,0.9933583,0.9889559,-0.19546889,0.32045603,1.3188946,-0.8520081,0.13120788,0.46317768,0.06859103,1.327456,0.5288472,-1.0751451,0.48058742,0.6017771,0.7295469,0.039071545,1.0323632,0.3848515,-1.1787417,-0.74817747,-1.3608536,-0.87871695,1.1990472,-0.06742323,0.20128316,0.5269287,0.95329213,1.1851013,0.9896067,-0.8255251,0.17202748,-0.45387042,-0.78475034,0.9853079,-0.52583385,-0.7259893,0.6805353,-1.0379565,-0.9510091,0.9127695,-0.31688738,-0.6677275,1.1080542,-0.42879584,0.26983598,0.3992937,0.6926098,-0.55506223,-1.0411558,1.1034689,-0.23870347,3035200,36047035200,613229551811559423,"POLYGON ((-73.97249737798889 40.575100419155206, -73.97885317579623 40.57404913251103, -73.9808117402259 40.569599556071324, -73.97641540980902 40.56620159679626, -73.97006063012 40.56725266420548, -73.96810116284048 40.57170191009487, -73.97249737798889 40.575100419155206))"
931,0.17942898,-0.8160316,0.72877735,-0.2386592,-0.57836217,-0.6151574,0.021083359,0.55665976,0.7652675,-0.6143933,-0.7023414,-1.0069124,-0.040463906,0.81395185,0.8094807,-0.15191637,0.24283387,1.0726908,-0.69236696,0.11007771,0.3609429,0.07848828,1.0816602,0.42923087,-0.87757313,0.38595,0.49167043,0.5828773,0.045679215,0.83496684,0.32740003,-0.98012435,-0.62315345,-1.1343168,-0.6953334,0.9668797,-0.09452998,0.18491127,0.4429854,0.7879341,0.96486235,0.8137421,-0.695131,0.14098905,-0.3568551,-0.6564831,0.7774533,-0.43241727,-0.59779674,0.5601571,-0.84840167,-0.796242,0.75209665,-0.26822603,-0.55642366,0.90519863,-0.35413677,0.23024695,0.30312994,0.57671076,-0.46389642,-0.83111495,0.9118419,-0.20494601,3035200,36047035200,613229551815753727,"POLYGON ((-73.95342847083585 40.57825224112493, -73.95978502536725 40.57720197351019, -73.961745495716 40.572752577744836, -73.95735031416311 40.569353780461896, -73.950994778178 40.57040382921305, -73.94903340531053 40.574852894080955, -73.95342847083585 40.57825224112493))"
932,-0.027881479,-0.55359477,0.5715993,-0.2665441,-0.44651785,-0.3701707,0.16058202,0.1832811,0.47364688,-0.35979772,-0.50962937,-0.60618657,0.004187054,0.3646775,0.45927548,-0.24093284,0.105944574,0.7188738,-0.32899863,-0.06506122,0.36440402,0.078684054,0.71978873,0.38317567,-0.6881864,0.27761742,0.30023235,0.33682886,0.09943959,0.6992748,0.117457576,-0.48039582,-0.3494174,-0.69108737,-0.6030437,0.6406535,-0.12889354,0.12888494,0.15184681,0.39000353,0.6893837,0.6235244,-0.3469217,0.023261901,-0.2766533,-0.25211108,0.64154035,-0.2134908,-0.36843783,0.49861243,-0.4719703,-0.39048785,0.5430218,-0.06141375,-0.29892284,0.47338715,-0.062333044,0.07813479,0.28655684,0.39818108,-0.3340013,-0.51228344,0.57611376,-0.019742966,3036002,36047036002,613229551813656575,"POLYGON ((-73.95586298065221 40.58610139521344, -73.96222055403278 40.585050908663966, -73.96418112489584 40.580601032378894, -73.95978502536725 40.57720197351019, -73.95342847083585 40.57825224112493, -73.95146699709497 40.582701786513326, -73.95586298065221 40.58610139521344))"
933,-0.030067934,-0.45884573,0.49850503,-0.3222292,-0.46511096,-0.35989967,0.13660495,0.13022846,0.47654465,-0.38710406,-0.48990497,-0.5622131,-0.017221285,0.33223602,0.41547835,-0.20247371,0.07499192,0.58927053,-0.31904078,-0.0613641,0.32002082,0.085011,0.680077,0.3460059,-0.63780856,0.24022406,0.27885446,0.2316528,0.03200777,0.6027871,0.14673594,-0.44193295,-0.3120329,-0.64217544,-0.5596426,0.6263079,-0.16148356,0.12954095,0.17912553,0.33952615,0.65954745,0.62305737,-0.33010438,0.008379259,-0.250031,-0.2373996,0.5551784,-0.18854022,-0.4132572,0.44368494,-0.45439506,-0.31947595,0.5574792,-0.11706066,-0.3473736,0.44588003,-0.08681213,0.11238518,0.27114537,0.40350807,-0.35026523,-0.46968138,0.5440332,0.0011571185,3036100,36047036100,613229524301119487,"POLYGON ((-73.9121600717656 40.67173671381546, -73.91852999358586 40.6706877275217, -73.92049821220253 40.66623393170434, -73.91609741424209 40.66282945425728, -73.90972851565844 40.663878222244435, -73.90775939191053 40.6683316859555, -73.9121600717656 40.67173671381546))"
934,-0.21414186,-0.4918715,0.48134384,-0.20334929,-0.3500952,-0.27259588,0.40291408,-0.06651794,0.26919815,-0.13200097,-0.4245352,-0.3818493,0.047368888,-0.0015507275,0.24763265,-0.3807057,-0.032307547,0.49594146,-0.05388707,-0.24050887,0.3681227,0.064209275,0.5127118,0.3692735,-0.5873561,0.26744768,0.24623027,0.19845238,0.273391,0.65304554,5.1652285e-05,-0.14480111,-0.17755148,-0.42358965,-0.57607824,0.38676363,-0.19437687,0.12725338,-0.08969084,0.16616873,0.48412177,0.4750598,-0.077957295,-0.058694243,-0.19291633,0.04686447,0.62438935,-0.026474522,-0.20265265,0.57135606,-0.19680612,-0.106616944,0.37179673,0.18188989,-0.05223884,0.20791198,0.18916583,-0.06369385,0.19440724,0.2560803,-0.18844694,-0.27306673,0.30788827,0.12864543,3036300,36047036300,613229524043169791,"POLYGON ((-73.90382003376338 40.677239239909554, -73.91019084532007 40.676190656917605, -73.9121600717656 40.67173671381546, -73.90775939191053 40.6683316859555, -73.9013896039575 40.66938005079205, -73.89941947236787 40.67383366161423, -73.90382003376338 40.677239239909554))"
935,0.21263403,-0.3596937,0.34080273,-0.09199618,-0.24247669,-0.34207225,-0.17590454,0.45102376,0.43422505,-0.41514724,-0.31084383,-0.6252035,-0.012187174,0.6542176,0.5159022,0.0699843,0.20323342,0.6021986,-0.47194853,0.19907273,0.11327993,0.022103371,0.61277986,0.12672132,-0.38405114,0.16736178,0.29864863,0.31210893,-0.086356625,0.3430206,0.2255322,-0.70396936,-0.35317925,-0.6602912,-0.23736519,0.5844497,0.02194483,0.08143825,0.37339988,0.54095167,0.50017965,0.4449295,-0.50849587,0.16125113,-0.22439468,-0.49716336,0.2909722,-0.31649008,-0.3784738,0.16407399,-0.5555291,-0.57806414,0.41674,-0.27153113,-0.4061903,0.6273808,-0.3494899,0.21732071,0.11996375,0.3270483,-0.23145697,-0.5272947,0.5874188,-0.2053407,3037000,36047037000,613229551878668287,"POLYGON ((-73.95829830802998 40.59395129124617, -73.96465690056263 40.59290058569079, -73.96661757188993 40.58845022896665, -73.96222055403278 40.585050908663966, -73.95586298065221 40.58610139521344, -73.95390140608787 40.5905514210417, -73.95829830802998 40.59395129124617))"
936,-0.33133715,-0.3115061,0.2996717,-0.14834197,-0.27275994,-0.1381455,0.5330443,-0.28624275,0.050906643,0.054619886,-0.32551265,-0.061691523,0.06257298,-0.35405537,-0.031077798,-0.45397618,-0.16783793,0.20739989,0.19554818,-0.36463898,0.3200218,0.05901089,0.24832852,0.34919342,-0.4689376,0.18723589,0.073031835,0.063971214,0.33724478,0.5065069,-0.07807617,0.21594708,-0.05102076,-0.11114441,-0.5065937,0.11274439,-0.24710128,0.09612566,-0.30282953,-0.12087549,0.30463767,0.31343254,0.19034083,-0.15923639,-0.05588323,0.2808673,0.502959,0.14409457,-0.014578953,0.51762795,0.06042756,0.18093148,0.17254327,0.3151424,0.1643584,-0.08590042,0.38369435,-0.18244115,0.1687403,0.103992775,-0.14380424,-0.002011965,0.043027677,0.23632577,3037300,36047037300,613229524357742591,"POLYGON ((-73.90868334761834 40.6929598393036, -73.91505620729845 40.69191081978774, -73.91702563899081 40.687455918148046, -73.91262311698125 40.68405036827309, -73.9062512815156 40.68509916949146, -73.90428094395706 40.6895537388525, -73.90868334761834 40.6929598393036))"
937,-0.05867616,-0.32036564,0.33930248,-0.117689975,-0.18195912,-0.21205157,0.1336131,0.08523945,0.19595872,-0.16131969,-0.27669078,-0.38106716,0.016870862,0.22663236,0.24668705,-0.1799641,0.06091833,0.409789,-0.16574691,-0.03857971,0.24237616,0.038529653,0.43977112,0.16388968,-0.40308586,0.14632976,0.20213531,0.17429936,0.08914266,0.42827082,0.054456256,-0.27441671,-0.19174466,-0.3443259,-0.32872823,0.39227653,-0.076763995,0.049472272,0.012105035,0.23544078,0.33574566,0.39623836,-0.17122173,0.021214813,-0.20301324,-0.05833468,0.3502463,-0.1150475,-0.2132338,0.2801382,-0.2599346,-0.21868323,0.33426017,-0.015364757,-0.16207795,0.3055265,-0.006741364,0.055993162,0.12119025,0.18960407,-0.1508104,-0.30875343,0.33756825,0.026149841,3037500,36047037500,613229524361936895,"POLYGON ((-73.91945965091764 40.69531663044117, -73.92583264427911 40.69426698880106, -73.92780116975693 40.68981175505724, -73.92339760819985 40.68640649502784, -73.91702563899081 40.687455918148046, -73.91505620729845 40.69191081978774, -73.91945965091764 40.69531663044117))"
938,-0.08693774,-0.2383104,0.2156976,-0.0044989875,-0.07562342,-0.12308467,0.1657809,0.030514125,0.084135965,-0.030815743,-0.1535519,-0.24148653,0.05211663,0.06367671,0.13074674,-0.16267411,0.016567023,0.28446206,-0.018195467,-0.093327746,0.16792202,-0.000692094,0.24888651,0.11082429,-0.22191662,0.14351167,0.17048147,0.10259869,0.16650434,0.27982613,0.0019151033,-0.11958609,-0.0911504,-0.21530145,-0.22217306,0.16028646,-0.06569582,0.039135102,-0.038877815,0.13210762,0.18228973,0.22904626,-0.06147931,-0.011769783,-0.122642934,-0.015437025,0.2562946,-0.032593034,-0.0724029,0.24448363,-0.09052635,-0.11965405,0.1264876,0.1318206,0.0076342467,0.17314672,0.06381084,-0.033868853,0.022114256,0.08478894,-0.010775911,-0.14239731,0.13955519,0.02446858,3038800,36047038800,613229551876571135,"POLYGON ((-73.96073445337223 40.60180192899054, -73.96709406536002 40.60075100435805, -73.96905483710137 40.596300167275565, -73.96465690056263 40.59290058569079, -73.95829830802998 40.59395129124617, -73.95633663269211 40.59840179743362, -73.96073445337223 40.60180192899054))"
939,-0.0044121793,-0.3427292,0.3324488,-0.046738222,-0.10011038,-0.23135284,0.01330904,0.23423877,0.20672798,-0.14071132,-0.20576304,-0.50419956,0.07415402,0.39520743,0.34389588,-0.121821776,0.12890483,0.4646309,-0.2572663,0.037519656,0.23630744,-0.041212603,0.4853438,0.094284974,-0.30881128,0.2091825,0.3272268,0.19552216,0.0574093,0.36790335,0.090231284,-0.42127913,-0.20522764,-0.40755466,-0.27871788,0.43817565,0.0020288732,0.027249144,0.12564978,0.3482568,0.33670908,0.41743982,-0.24234469,0.083959855,-0.25427377,-0.19602516,0.36960888,-0.16547939,-0.28175363,0.26201448,-0.3611716,-0.35795766,0.30009454,-0.006250954,-0.15690672,0.45054287,-0.0768829,0.10177223,0.075884834,0.21755253,-0.03660895,-0.40023825,0.36720672,-0.02385509,3039100,36047039100,613229524343062527,"POLYGON ((-73.92189448226031 40.7031780825062, -73.92826850007971 40.70212822227505, -73.93023712774507 40.69767250938572, -73.92583264427911 40.69426698880106, -73.91945965091764 40.69531663044117, -73.91749011667629 40.699772011227154, -73.92189448226031 40.7031780825062))"
940,-0.22240706,-0.21334273,0.20493451,-0.11375833,-0.17355654,-0.09002027,0.33833688,-0.18227802,0.044164464,0.020424997,-0.2080734,-0.10494484,0.019738423,-0.19463325,-0.02030272,-0.2672306,-0.09137321,0.16201137,0.12482577,-0.2691897,0.21476397,0.038915403,0.1786013,0.20179215,-0.28001827,0.15410277,0.10585578,-0.010677256,0.23646057,0.30154806,-0.04456678,0.12739158,-0.027850697,-0.120432064,-0.3338524,0.05987227,-0.17231135,0.06484469,-0.18347524,-0.049111508,0.19733934,0.24763358,0.075865716,-0.11700949,-0.08562081,0.1587748,0.32076067,0.09102234,-0.01822085,0.32820472,0.047866352,0.097586215,0.12670378,0.21571536,0.087840386,-0.0140133435,0.22243431,-0.123375,0.06811525,0.06555163,-0.05136814,-0.011683159,0.01252384,0.14450207,3039400,36047039400,613229551796879359,"POLYGON ((-73.97149292093358 40.60415084707291, -73.97785266380978 40.603099302655984, -73.97981253160897 40.598648134852674, -73.9754135605853 40.59524884215726, -73.96905483710137 40.596300167275565, -73.96709406536002 40.60075100435805, -73.97149292093358 40.60415084707291))"
941,-0.15518291,-0.22119862,0.1790826,-0.0356747,-0.100434765,-0.10370762,0.28452036,-0.07752305,0.03455355,0.029210297,-0.17374127,-0.14173518,0.053048097,-0.09153746,0.039230973,-0.2292997,-0.045367222,0.19129919,0.07869658,-0.185928,0.16626868,0.016546816,0.18460065,0.15963015,-0.23704761,0.13884227,0.12393915,0.044710204,0.2241851,0.26997563,-0.026038257,0.032106455,-0.053180505,-0.14337191,-0.2568596,0.08303416,-0.12451713,0.0591057,-0.12463058,0.027232043,0.15182748,0.1969384,0.038770493,-0.054213557,-0.08058029,0.10040135,0.270866,0.051688604,-0.02127997,0.28784823,0.016607374,0.007178138,0.09415211,0.1872092,0.08187251,0.056183103,0.17430902,-0.089240536,0.0322299,0.0419167,-0.011201819,-0.04260891,0.04326537,0.09661879,3040800,36047040800,613229551861891071,"POLYGON ((-73.97393182379027 40.61200226812577, -73.98029258636186 40.61095050433893, -73.98225255416503 40.60649885625904, -73.97785266380978 40.603099302655984, -73.97149292093358 40.60415084707291, -73.96953204882846 40.60860216443294, -73.97393182379027 40.61200226812577))"
